Classifier, TDMatrix, Tree_id, accuracy, precision, recall, f1_score
RF, Count, 125, 0.8834154351395731, 0.36, 0.8372093023255814, 0.5034965034965035
RF, TF-IDF, 125, 0.8620689655172413, 0.3277310924369748, 0.9069767441860465, 0.48148148148148145
RF, Count, 126, 0.8374384236453202, 0.2878787878787879, 0.8837209302325582, 0.43428571428571433
RF, TF-IDF, 126, 0.8916256157635468, 0.36470588235294116, 0.7209302325581395, 0.484375
RF, Count, 127, 0.8637110016420362, 0.3333333333333333, 0.9302325581395349, 0.49079754601226994
RF, TF-IDF, 127, 0.8686371100164204, 0.3333333333333333, 0.8604651162790697, 0.48051948051948046
RF, Count, 128, 0.8768472906403941, 0.3333333333333333, 0.7441860465116279, 0.460431654676259
RF, TF-IDF, 128, 0.8719211822660099, 0.34782608695652173, 0.9302325581395349, 0.5063291139240506
RF, Count, 129, 0.8308702791461412, 0.2916666666666667, 0.9767441860465116, 0.44919786096256686
RF, TF-IDF, 129, 0.7898193760262726, 0.24550898203592814, 0.9534883720930233, 0.3904761904761905
RF, Count, 130, 0.8784893267651889, 0.3577981651376147, 0.9069767441860465, 0.5131578947368421
RF, TF-IDF, 130, 0.8752052545155994, 0.34579439252336447, 0.8604651162790697, 0.4933333333333333
RF, Count, 131, 0.8719211822660099, 0.34234234234234234, 0.8837209302325582, 0.4935064935064935
RF, TF-IDF, 131, 0.8374384236453202, 0.2627118644067797, 0.7209302325581395, 0.3850931677018634
RF, Count, 132, 0.8752052545155994, 0.35135135135135137, 0.9069767441860465, 0.5064935064935064
RF, TF-IDF, 132, 0.8768472906403941, 0.34, 0.7906976744186046, 0.4755244755244755
RF, Count, 133, 0.9047619047619048, 0.4175824175824176, 0.8837209302325582, 0.5671641791044776
RF, TF-IDF, 133, 0.8719211822660099, 0.3076923076923077, 0.6511627906976745, 0.41791044776119407
RF, Count, 134, 0.8850574712643678, 0.36082474226804123, 0.813953488372093, 0.5
RF, TF-IDF, 134, 0.8719211822660099, 0.3333333333333333, 0.813953488372093, 0.4729729729729729
RF, Count, 135, 0.8801313628899836, 0.3557692307692308, 0.8604651162790697, 0.5034013605442177
RF, TF-IDF, 135, 0.8801313628899836, 0.3469387755102041, 0.7906976744186046, 0.4822695035460992
RF, Count, 136, 0.8456486042692939, 0.296, 0.8604651162790697, 0.44047619047619047
RF, TF-IDF, 136, 0.8374384236453202, 0.27419354838709675, 0.7906976744186046, 0.407185628742515
